Force (N),Position (mm),Strain (%),Stress (MPa)
119,0.104,0.104,0.295
119,0.104,0.104,0.295
119,0.104,0.104,0.295
119,0.104,0.104,0.295
120,0.104,0.104,0.298
120,0.105,0.105,0.298
120,0.105,0.105,0.298
120,0.105,0.105,0.298
121,0.105,0.105,0.300
121,0.105,0.105,0.300
121,0.105,0.105,0.300
121,0.105,0.105,0.300
122,0.106,0.106,0.302
122,0.106,0.106,0.302
122,0.106,0.106,0.302
122,0.106,0.106,0.302
122,0.106,0.106,0.302
122,0.106,0.106,0.302
123,0.106,0.106,0.304
123,0.106,0.106,0.304
123,0.107,0.107,0.304
123,0.107,0.107,0.304
123,0.107,0.107,0.304
123,0.107,0.107,0.304
123,0.107,0.107,0.306
123,0.107,0.107,0.306
123,0.107,0.107,0.306
123,0.107,0.107,0.306
123,0.108,0.108,0.306
123,0.108,0.108,0.306
124,0.108,0.108,0.308
124,0.108,0.108,0.308
124,0.108,0.108,0.308
124,0.108,0.108,0.308
125,0.108,0.108,0.310
125,0.109,0.109,0.310
125,0.109,0.109,0.310
125,0.109,0.109,0.310
125,0.109,0.109,0.310
125,0.109,0.109,0.310
126,0.109,0.109,0.312
126,0.109,0.109,0.312
126,0.110,0.110,0.312
126,0.110,0.110,0.312
126,0.110,0.110,0.312
127,0.110,0.110,0.314
127,0.110,0.110,0.314
127,0.110,0.110,0.314
127,0.110,0.110,0.314
128,0.111,0.111,0.316
128,0.111,0.111,0.316
128,0.111,0.111,0.316
128,0.111,0.111,0.316
128,0.111,0.111,0.316
128,0.111,0.111,0.318
128,0.111,0.111,0.318
128,0.111,0.111,0.318
128,0.112,0.112,0.318
128,0.112,0.112,0.318
129,0.112,0.112,0.320
129,0.112,0.112,0.320
129,0.112,0.112,0.320
129,0.112,0.112,0.320
130,0.112,0.112,0.322
130,0.112,0.112,0.322
130,0.113,0.113,0.322
130,0.113,0.113,0.322
130,0.113,0.113,0.322
131,0.113,0.113,0.324
131,0.113,0.113,0.324
131,0.113,0.113,0.324
131,0.113,0.113,0.324
131,0.114,0.114,0.324
132,0.114,0.114,0.326
132,0.114,0.114,0.326
132,0.114,0.114,0.326
132,0.114,0.114,0.326
132,0.114,0.114,0.326
132,0.114,0.114,0.326
132,0.114,0.114,0.326
133,0.115,0.115,0.329
133,0.115,0.115,0.329
133,0.115,0.115,0.329
133,0.115,0.115,0.329
133,0.115,0.115,0.329
133,0.115,0.115,0.331
133,0.115,0.115,0.331
133,0.115,0.115,0.331
133,0.116,0.116,0.331
133,0.116,0.116,0.331
134,0.116,0.116,0.333
134,0.116,0.116,0.333
134,0.116,0.116,0.333
134,0.116,0.116,0.333
135,0.116,0.116,0.335
135,0.117,0.117,0.335
135,0.117,0.117,0.335
136,0.117,0.117,0.337
136,0.117,0.117,0.337
136,0.117,0.117,0.337
136,0.117,0.117,0.337
136,0.117,0.117,0.337
137,0.118,0.118,0.339
137,0.118,0.118,0.339
137,0.118,0.118,0.339
137,0.118,0.118,0.339
137,0.118,0.118,0.339
138,0.118,0.118,0.341
138,0.118,0.118,0.341
138,0.119,0.119,0.341
138,0.119,0.119,0.341
138,0.119,0.119,0.341
138,0.119,0.119,0.341
138,0.119,0.119,0.343
138,0.119,0.119,0.343
138,0.119,0.119,0.343
138,0.119,0.119,0.343
138,0.120,0.120,0.343
138,0.120,0.120,0.343
139,0.120,0.120,0.345
139,0.120,0.120,0.345
139,0.120,0.120,0.345
140,0.120,0.120,0.347
140,0.120,0.120,0.347
140,0.121,0.121,0.347
140,0.121,0.121,0.347
140,0.121,0.121,0.347
140,0.121,0.121,0.347
141,0.121,0.121,0.349
141,0.121,0.121,0.349
141,0.121,0.121,0.349
141,0.122,0.122,0.349
142,0.122,0.122,0.351
142,0.122,0.122,0.351
142,0.122,0.122,0.351
142,0.122,0.122,0.351
142,0.122,0.122,0.351
143,0.122,0.122,0.353
143,0.122,0.122,0.353
143,0.123,0.123,0.353
143,0.123,0.123,0.353
143,0.123,0.123,0.355
143,0.123,0.123,0.355
143,0.123,0.123,0.355
143,0.123,0.123,0.355
143,0.123,0.123,0.355
144,0.124,0.124,0.357
144,0.124,0.124,0.357
144,0.124,0.124,0.357
144,0.124,0.124,0.357
145,0.124,0.124,0.360
145,0.124,0.124,0.360
145,0.124,0.124,0.360
145,0.124,0.124,0.360
145,0.125,0.125,0.360
146,0.125,0.125,0.362
146,0.125,0.125,0.362
146,0.125,0.125,0.362
146,0.125,0.125,0.362
146,0.125,0.125,0.362
147,0.125,0.125,0.364
147,0.126,0.126,0.364
147,0.126,0.126,0.364
147,0.126,0.126,0.364
147,0.126,0.126,0.364
148,0.126,0.126,0.366
148,0.126,0.126,0.366
148,0.126,0.126,0.366
148,0.126,0.126,0.366
148,0.127,0.127,0.366
148,0.127,0.127,0.368
148,0.127,0.127,0.368
148,0.127,0.127,0.368
148,0.127,0.127,0.368
148,0.127,0.127,0.368
149,0.127,0.127,0.370
149,0.128,0.128,0.370
149,0.128,0.128,0.370
149,0.128,0.128,0.370
149,0.128,0.128,0.370
150,0.128,0.128,0.372
150,0.128,0.128,0.372
150,0.128,0.128,0.372
150,0.128,0.128,0.372
151,0.129,0.129,0.374
151,0.129,0.129,0.374
151,0.129,0.129,0.374
151,0.129,0.129,0.374
151,0.129,0.129,0.374
151,0.129,0.129,0.374
152,0.129,0.129,0.376
152,0.130,0.130,0.376
152,0.130,0.130,0.376
152,0.130,0.130,0.376
153,0.130,0.130,0.378
153,0.130,0.130,0.378
153,0.130,0.130,0.378
153,0.130,0.130,0.380
153,0.131,0.131,0.380
153,0.131,0.131,0.380
153,0.131,0.131,0.380
154,0.131,0.131,0.382
154,0.131,0.131,0.382
154,0.131,0.131,0.382
154,0.131,0.131,0.382
155,0.131,0.131,0.384
155,0.132,0.132,0.384
155,0.132,0.132,0.384
155,0.132,0.132,0.384
155,0.132,0.132,0.384
155,0.132,0.132,0.384
155,0.132,0.132,0.384
156,0.132,0.132,0.386
156,0.132,0.132,0.386
156,0.133,0.133,0.386
156,0.133,0.133,0.386
156,0.133,0.133,0.386
156,0.133,0.133,0.386
157,0.133,0.133,0.388
157,0.133,0.133,0.388
157,0.133,0.133,0.388
157,0.134,0.134,0.388
158,0.134,0.134,0.390
158,0.134,0.134,0.390
158,0.134,0.134,0.390
158,0.134,0.134,0.393
158,0.134,0.134,0.393
158,0.134,0.134,0.393
158,0.134,0.134,0.393
158,0.135,0.135,0.393
158,0.135,0.135,0.393
159,0.135,0.135,0.395
159,0.135,0.135,0.395
159,0.135,0.135,0.395
159,0.135,0.135,0.395
159,0.135,0.135,0.395
160,0.136,0.136,0.397
160,0.136,0.136,0.397
160,0.136,0.136,0.397
160,0.136,0.136,0.397
161,0.136,0.136,0.399
161,0.136,0.136,0.399
161,0.136,0.136,0.399
162,0.137,0.137,0.401
162,0.137,0.137,0.401
162,0.137,0.137,0.401
162,0.137,0.137,0.401
163,0.137,0.137,0.403
163,0.137,0.137,0.403
163,0.137,0.137,0.403
163,0.137,0.137,0.403
163,0.137,0.137,0.403
163,0.138,0.138,0.405
163,0.138,0.138,0.405
163,0.138,0.138,0.405
163,0.138,0.138,0.405
163,0.138,0.138,0.405
164,0.138,0.138,0.407
164,0.138,0.138,0.407
164,0.139,0.139,0.407
164,0.139,0.139,0.407
165,0.139,0.139,0.409
165,0.139,0.139,0.409
165,0.139,0.139,0.409
165,0.139,0.139,0.409
165,0.139,0.139,0.409
166,0.140,0.140,0.411
166,0.140,0.140,0.411
166,0.140,0.140,0.411
166,0.140,0.140,0.411
166,0.140,0.140,0.411
167,0.140,0.140,0.413
167,0.140,0.140,0.413
167,0.140,0.140,0.413
167,0.141,0.141,0.413
168,0.141,0.141,0.415
168,0.141,0.141,0.415
168,0.141,0.141,0.415
168,0.141,0.141,0.415
168,0.141,0.141,0.415
168,0.141,0.141,0.417
168,0.142,0.142,0.417
168,0.142,0.142,0.417
168,0.142,0.142,0.417
168,0.142,0.142,0.417
169,0.142,0.142,0.419
169,0.142,0.142,0.419
169,0.142,0.142,0.419
170,0.143,0.143,0.421
170,0.143,0.143,0.421
170,0.143,0.143,0.421
170,0.143,0.143,0.421
171,0.143,0.143,0.424
171,0.143,0.143,0.424
171,0.143,0.143,0.424
171,0.144,0.144,0.424
171,0.144,0.144,0.424
171,0.144,0.144,0.424
172,0.144,0.144,0.426
172,0.144,0.144,0.426
172,0.144,0.144,0.426
172,0.144,0.144,0.426
173,0.144,0.144,0.428
173,0.145,0.145,0.428
173,0.145,0.145,0.428
173,0.145,0.145,0.428
173,0.145,0.145,0.428
173,0.145,0.145,0.430
173,0.145,0.145,0.430
173,0.145,0.145,0.430
173,0.145,0.145,0.430
173,0.145,0.145,0.430
174,0.146,0.146,0.432
174,0.146,0.146,0.432
174,0.146,0.146,0.432
175,0.146,0.146,0.434
175,0.146,0.146,0.434
175,0.146,0.146,0.434
175,0.147,0.147,0.434
176,0.147,0.147,0.436
176,0.147,0.147,0.436
176,0.147,0.147,0.436
176,0.147,0.147,0.436
176,0.147,0.147,0.436
177,0.148,0.148,0.438
177,0.148,0.148,0.438
177,0.148,0.148,0.438
177,0.148,0.148,0.438
177,0.148,0.148,0.438
177,0.148,0.148,0.438
178,0.148,0.148,0.440
178,0.148,0.148,0.440
178,0.149,0.149,0.440
178,0.149,0.149,0.442
178,0.149,0.149,0.442
178,0.149,0.149,0.442
179,0.149,0.149,0.444
179,0.149,0.149,0.444
179,0.149,0.149,0.444
179,0.149,0.149,0.444
180,0.150,0.150,0.446
180,0.150,0.150,0.446
180,0.150,0.150,0.446
180,0.150,0.150,0.446
180,0.150,0.150,0.446
181,0.150,0.150,0.448
181,0.150,0.150,0.448
181,0.150,0.150,0.448
181,0.151,0.151,0.448
181,0.151,0.151,0.448
181,0.151,0.151,0.448
182,0.151,0.151,0.450
182,0.151,0.151,0.450
182,0.151,0.151,0.450
182,0.152,0.152,0.450
182,0.152,0.152,0.450
183,0.152,0.152,0.452
183,0.152,0.152,0.452
183,0.152,0.152,0.452
183,0.152,0.152,0.452
183,0.152,0.152,0.455
183,0.152,0.152,0.455
183,0.153,0.153,0.455
183,0.153,0.153,0.455
184,0.153,0.153,0.457
184,0.153,0.153,0.457
184,0.153,0.153,0.457
184,0.153,0.153,0.457
184,0.153,0.153,0.457
185,0.153,0.153,0.459
185,0.154,0.154,0.459
185,0.154,0.154,0.459
185,0.154,0.154,0.459
186,0.154,0.154,0.461
186,0.154,0.154,0.461
186,0.154,0.154,0.461
186,0.154,0.154,0.461
186,0.155,0.155,0.461
187,0.155,0.155,0.463
187,0.155,0.155,0.463
187,0.155,0.155,0.463
188,0.155,0.155,0.465
188,0.155,0.155,0.465
188,0.155,0.155,0.465
188,0.156,0.156,0.467
188,0.156,0.156,0.467
188,0.156,0.156,0.467
188,0.156,0.156,0.467
189,0.156,0.156,0.469
189,0.156,0.156,0.469
189,0.156,0.156,0.469
189,0.156,0.156,0.469
189,0.157,0.157,0.469
189,0.157,0.157,0.469
190,0.157,0.157,0.471
190,0.157,0.157,0.471
190,0.157,0.157,0.471
190,0.157,0.157,0.471
190,0.157,0.157,0.471
191,0.157,0.157,0.473
191,0.158,0.158,0.473
191,0.158,0.158,0.473
192,0.158,0.158,0.475
192,0.158,0.158,0.475
192,0.158,0.158,0.475
192,0.158,0.158,0.475
193,0.158,0.158,0.477
193,0.159,0.159,0.477
193,0.159,0.159,0.477
193,0.159,0.159,0.479
193,0.159,0.159,0.479
193,0.159,0.159,0.479
193,0.159,0.159,0.479
193,0.159,0.159,0.479
194,0.159,0.159,0.481
194,0.160,0.160,0.481
194,0.160,0.160,0.481
194,0.160,0.160,0.481
194,0.160,0.160,0.481
195,0.160,0.160,0.483
195,0.160,0.160,0.483
195,0.161,0.161,0.483
195,0.161,0.161,0.483
195,0.161,0.161,0.483
196,0.161,0.161,0.486
196,0.161,0.161,0.486
196,0.161,0.161,0.486
196,0.161,0.161,0.486
197,0.161,0.161,0.488
197,0.162,0.162,0.488
197,0.162,0.162,0.488
198,0.162,0.162,0.490
198,0.162,0.162,0.490
198,0.162,0.162,0.490
198,0.162,0.162,0.490
198,0.162,0.162,0.492
198,0.162,0.162,0.492
198,0.163,0.163,0.492
198,0.163,0.163,0.492
199,0.163,0.163,0.494
199,0.163,0.163,0.494
199,0.163,0.163,0.494
199,0.163,0.163,0.494
199,0.163,0.163,0.494
200,0.163,0.163,0.496
200,0.164,0.164,0.496
200,0.164,0.164,0.496
200,0.164,0.164,0.496
201,0.164,0.164,0.498
201,0.164,0.164,0.498
201,0.164,0.164,0.498
201,0.165,0.165,0.498
202,0.165,0.165,0.500
202,0.165,0.165,0.500
202,0.165,0.165,0.500
202,0.165,0.165,0.500
202,0.165,0.165,0.500
203,0.165,0.165,0.502
203,0.165,0.165,0.502
203,0.166,0.166,0.502
203,0.166,0.166,0.502
203,0.166,0.166,0.504
203,0.166,0.166,0.504
203,0.166,0.166,0.504
203,0.166,0.166,0.504
203,0.166,0.166,0.504
204,0.167,0.167,0.506
204,0.167,0.167,0.506
204,0.167,0.167,0.506
204,0.167,0.167,0.506
205,0.167,0.167,0.508
205,0.167,0.167,0.508
205,0.167,0.167,0.508
206,0.167,0.167,0.510
206,0.168,0.168,0.510
206,0.168,0.168,0.510
206,0.168,0.168,0.510
206,0.168,0.168,0.510
207,0.168,0.168,0.512
207,0.168,0.168,0.512
207,0.168,0.168,0.512
207,0.169,0.169,0.512
208,0.169,0.169,0.514
208,0.169,0.169,0.514
208,0.169,0.169,0.514
208,0.169,0.169,0.514
208,0.169,0.169,0.514
208,0.169,0.169,0.517
208,0.170,0.170,0.517
208,0.170,0.170,0.517
209,0.170,0.170,0.519
209,0.170,0.170,0.519
209,0.170,0.170,0.519
209,0.170,0.170,0.519
210,0.170,0.170,0.521
210,0.170,0.170,0.521
210,0.171,0.171,0.521
210,0.171,0.171,0.521
210,0.171,0.171,0.521
210,0.171,0.171,0.521
211,0.171,0.171,0.523
211,0.171,0.171,0.523
211,0.171,0.171,0.523
211,0.171,0.171,0.523
211,0.172,0.172,0.523
211,0.172,0.172,0.523
212,0.172,0.172,0.525
212,0.172,0.172,0.525
212,0.172,0.172,0.525
212,0.172,0.172,0.525
213,0.172,0.172,0.527
213,0.173,0.173,0.527
213,0.173,0.173,0.527
213,0.173,0.173,0.529
213,0.173,0.173,0.529
213,0.173,0.173,0.529
214,0.173,0.173,0.531
214,0.173,0.173,0.531
214,0.174,0.174,0.531
214,0.174,0.174,0.531
215,0.174,0.174,0.533
215,0.174,0.174,0.533
216,0.174,0.174,0.535
216,0.174,0.174,0.535
216,0.174,0.174,0.535
216,0.174,0.174,0.535
216,0.175,0.175,0.535
216,0.175,0.175,0.535
217,0.175,0.175,0.537
217,0.175,0.175,0.537
217,0.175,0.175,0.537
217,0.175,0.175,0.537
217,0.175,0.175,0.537
218,0.175,0.175,0.539
218,0.176,0.176,0.539
218,0.176,0.176,0.539
218,0.176,0.176,0.539
218,0.176,0.176,0.541
218,0.176,0.176,0.541
218,0.176,0.176,0.541
218,0.176,0.176,0.541
218,0.176,0.176,0.541
219,0.177,0.177,0.543
219,0.177,0.177,0.543
219,0.177,0.177,0.543
219,0.177,0.177,0.543
220,0.177,0.177,0.545
220,0.177,0.177,0.545
220,0.178,0.178,0.545
220,0.178,0.178,0.545
221,0.178,0.178,0.548
221,0.178,0.178,0.548
221,0.178,0.178,0.548
221,0.178,0.178,0.548
221,0.178,0.178,0.548
222,0.178,0.178,0.550
222,0.179,0.179,0.550
222,0.179,0.179,0.550
222,0.179,0.179,0.550
223,0.179,0.179,0.552
223,0.179,0.179,0.552
223,0.179,0.179,0.552
223,0.179,0.179,0.552
223,0.179,0.179,0.552
223,0.180,0.180,0.554
223,0.180,0.180,0.554
223,0.180,0.180,0.554
223,0.180,0.180,0.554
224,0.180,0.180,0.556
224,0.180,0.180,0.556
225,0.180,0.180,0.558
225,0.181,0.181,0.558
225,0.181,0.181,0.558
225,0.181,0.181,0.558
226,0.181,0.181,0.560
226,0.181,0.181,0.560
226,0.181,0.181,0.560
226,0.181,0.181,0.560
227,0.182,0.182,0.562
227,0.182,0.182,0.562
227,0.182,0.182,0.562
227,0.182,0.182,0.562
227,0.182,0.182,0.562
227,0.182,0.182,0.562
228,0.182,0.182,0.564
228,0.182,0.182,0.564
228,0.183,0.183,0.564
228,0.183,0.183,0.566
228,0.183,0.183,0.566
228,0.183,0.183,0.566
228,0.183,0.183,0.566
228,0.183,0.183,0.566
229,0.183,0.183,0.568
229,0.184,0.184,0.568
229,0.184,0.184,0.568
229,0.184,0.184,0.568
230,0.184,0.184,0.570
230,0.184,0.184,0.570
230,0.184,0.184,0.570
230,0.184,0.184,0.570
231,0.184,0.184,0.572
231,0.184,0.184,0.572
231,0.185,0.185,0.572
231,0.185,0.185,0.572
232,0.185,0.185,0.574
232,0.185,0.185,0.574
232,0.185,0.185,0.574
232,0.185,0.185,0.574
233,0.186,0.186,0.576
233,0.186,0.186,0.576
233,0.186,0.186,0.576
233,0.186,0.186,0.576
233,0.186,0.186,0.579
233,0.186,0.186,0.579
233,0.186,0.186,0.579
233,0.187,0.187,0.579
234,0.187,0.187,0.581
234,0.187,0.187,0.581
234,0.187,0.187,0.581
234,0.187,0.187,0.581
235,0.187,0.187,0.583
235,0.187,0.187,0.583
235,0.187,0.187,0.583
235,0.188,0.188,0.583
235,0.188,0.188,0.583
236,0.188,0.188,0.585
236,0.188,0.188,0.585
236,0.188,0.188,0.585
236,0.188,0.188,0.585
237,0.188,0.188,0.587
237,0.188,0.188,0.587
237,0.189,0.189,0.587
237,0.189,0.189,0.587
238,0.189,0.189,0.589
238,0.189,0.189,0.589
238,0.189,0.189,0.589
238,0.189,0.189,0.589
238,0.189,0.189,0.589
238,0.190,0.190,0.589
238,0.190,0.190,0.591
238,0.190,0.190,0.591
238,0.190,0.190,0.591
238,0.190,0.190,0.591
239,0.190,0.190,0.593
239,0.190,0.190,0.593
239,0.190,0.190,0.593
239,0.191,0.191,0.593
240,0.191,0.191,0.595
240,0.191,0.191,0.595
240,0.191,0.191,0.595
240,0.191,0.191,0.595
240,0.191,0.191,0.595
241,0.191,0.191,0.597
241,0.192,0.192,0.597
241,0.192,0.192,0.597
241,0.192,0.192,0.597
241,0.192,0.192,0.597
242,0.192,0.192,0.599
242,0.192,0.192,0.599
242,0.192,0.192,0.599
242,0.192,0.192,0.599
243,0.193,0.193,0.601
243,0.193,0.193,0.601
243,0.193,0.193,0.601
243,0.193,0.193,0.603
243,0.193,0.193,0.603
243,0.193,0.193,0.603
243,0.193,0.193,0.603
244,0.193,0.193,0.605
244,0.194,0.194,0.605
244,0.194,0.194,0.605
245,0.194,0.194,0.607
245,0.194,0.194,0.607
245,0.194,0.194,0.607
246,0.194,0.194,0.610
246,0.195,0.195,0.610
246,0.195,0.195,0.610
246,0.195,0.195,0.610
247,0.195,0.195,0.612
247,0.195,0.195,0.612
247,0.195,0.195,0.612
247,0.195,0.195,0.612
247,0.195,0.195,0.612
248,0.196,0.196,0.614
248,0.196,0.196,0.614
248,0.196,0.196,0.614
248,0.196,0.196,0.614
248,0.196,0.196,0.616
248,0.196,0.196,0.616
248,0.196,0.196,0.616
248,0.196,0.196,0.616
249,0.197,0.197,0.618
249,0.197,0.197,0.618
249,0.197,0.197,0.618
249,0.197,0.197,0.618
249,0.197,0.197,0.618
250,0.197,0.197,0.620
250,0.197,0.197,0.620
250,0.198,0.198,0.620
251,0.198,0.198,0.622
251,0.198,0.198,0.622
252,0.198,0.198,0.624
252,0.198,0.198,0.624
252,0.199,0.199,0.624
252,0.199,0.199,0.624
253,0.199,0.199,0.626
253,0.199,0.199,0.626
253,0.199,0.199,0.626
253,0.199,0.199,0.628
253,0.199,0.199,0.628
253,0.200,0.200,0.628
253,0.200,0.200,0.628
254,0.200,0.200,0.630
254,0.200,0.200,0.630
254,0.200,0.200,0.630
255,0.200,0.200,0.632
255,0.200,0.200,0.632
255,0.200,0.200,0.632
255,0.201,0.201,0.632
255,0.201,0.201,0.632
256,0.201,0.201,0.634
256,0.201,0.201,0.634
256,0.201,0.201,0.634
256,0.201,0.201,0.634
257,0.201,0.201,0.636
257,0.201,0.201,0.636
257,0.202,0.202,0.636
257,0.202,0.202,0.636
258,0.202,0.202,0.638
258,0.202,0.202,0.638
258,0.202,0.202,0.638
258,0.202,0.202,0.638
258,0.202,0.202,0.638
258,0.203,0.203,0.640
258,0.203,0.203,0.640
258,0.203,0.203,0.640
259,0.203,0.203,0.643
259,0.203,0.203,0.643
259,0.203,0.203,0.643
259,0.203,0.203,0.643
260,0.203,0.203,0.645
260,0.204,0.204,0.645
260,0.204,0.204,0.645
260,0.204,0.204,0.645
261,0.204,0.204,0.647
261,0.204,0.204,0.647
261,0.204,0.204,0.647
261,0.204,0.204,0.647
261,0.205,0.205,0.647
261,0.205,0.205,0.647
261,0.205,0.205,0.647
262,0.205,0.205,0.649
262,0.205,0.205,0.649
262,0.205,0.205,0.649
263,0.205,0.205,0.651
263,0.205,0.205,0.651
263,0.206,0.206,0.651
263,0.206,0.206,0.651
263,0.206,0.206,0.653
263,0.206,0.206,0.653
263,0.206,0.206,0.653
263,0.206,0.206,0.653
264,0.206,0.206,0.655
264,0.207,0.207,0.655
264,0.207,0.207,0.655
265,0.207,0.207,0.657
265,0.207,0.207,0.657
265,0.207,0.207,0.657
266,0.207,0.207,0.659
266,0.207,0.207,0.659
266,0.208,0.208,0.659
267,0.208,0.208,0.661
267,0.208,0.208,0.661
267,0.208,0.208,0.661
268,0.208,0.208,0.663
268,0.208,0.208,0.663
268,0.208,0.208,0.663
268,0.209,0.209,0.663
268,0.209,0.209,0.663
268,0.209,0.209,0.665
268,0.209,0.209,0.665
268,0.209,0.209,0.665
268,0.209,0.209,0.665
268,0.209,0.209,0.665
268,0.209,0.209,0.665
268,0.209,0.209,0.665
269,0.210,0.210,0.667
269,0.210,0.210,0.667
269,0.210,0.210,0.667
269,0.210,0.210,0.667
269,0.210,0.210,0.667
269,0.210,0.210,0.667
270,0.210,0.210,0.669
270,0.211,0.211,0.669
270,0.211,0.211,0.669
271,0.211,0.211,0.671
271,0.211,0.211,0.671
271,0.211,0.211,0.671
272,0.211,0.211,0.674
272,0.211,0.211,0.674
272,0.212,0.212,0.674
272,0.212,0.212,0.674
273,0.212,0.212,0.676
273,0.212,0.212,0.676
273,0.212,0.212,0.676
273,0.212,0.212,0.676
273,0.212,0.212,0.678
273,0.213,0.213,0.678
273,0.213,0.213,0.678
274,0.213,0.213,0.680
274,0.213,0.213,0.680
274,0.213,0.213,0.680
275,0.213,0.213,0.682
275,0.214,0.214,0.682
275,0.214,0.214,0.682
275,0.214,0.214,0.682
276,0.214,0.214,0.684
276,0.214,0.214,0.684
276,0.214,0.214,0.684
276,0.214,0.214,0.684
277,0.214,0.214,0.686
277,0.214,0.214,0.686
277,0.215,0.215,0.686
277,0.215,0.215,0.686
278,0.215,0.215,0.688
278,0.215,0.215,0.688
278,0.215,0.215,0.688
278,0.215,0.215,0.688
278,0.215,0.215,0.690
278,0.216,0.216,0.690
278,0.216,0.216,0.690
278,0.216,0.216,0.690
278,0.216,0.216,0.690
278,0.216,0.216,0.690
279,0.216,0.216,0.692
279,0.216,0.216,0.692
279,0.216,0.216,0.692
279,0.217,0.217,0.692
279,0.217,0.217,0.692
279,0.217,0.217,0.692
280,0.217,0.217,0.694
280,0.217,0.217,0.694
280,0.217,0.217,0.694
281,0.217,0.217,0.696
281,0.218,0.218,0.696
281,0.218,0.218,0.696
281,0.218,0.218,0.696
282,0.218,0.218,0.698
282,0.218,0.218,0.698
282,0.218,0.218,0.698
283,0.218,0.218,0.700
283,0.219,0.219,0.700
283,0.219,0.219,0.700
283,0.219,0.219,0.702
283,0.219,0.219,0.702
283,0.219,0.219,0.702
283,0.219,0.219,0.702
284,0.219,0.219,0.705
284,0.219,0.219,0.705
284,0.220,0.220,0.705
284,0.220,0.220,0.705
285,0.220,0.220,0.707
285,0.220,0.220,0.707
285,0.220,0.220,0.707
286,0.220,0.220,0.709
286,0.221,0.221,0.709
286,0.221,0.221,0.709
286,0.221,0.221,0.709
286,0.221,0.221,0.709
286,0.221,0.221,0.709
287,0.221,0.221,0.711
287,0.221,0.221,0.711
287,0.221,0.221,0.711
287,0.221,0.221,0.711
287,0.222,0.222,0.711
288,0.222,0.222,0.713
288,0.222,0.222,0.713
288,0.222,0.222,0.713
288,0.222,0.222,0.713
288,0.222,0.222,0.715
288,0.222,0.222,0.715
288,0.222,0.222,0.715
288,0.223,0.223,0.715
288,0.223,0.223,0.715
289,0.223,0.223,0.717
289,0.223,0.223,0.717
289,0.223,0.223,0.717
289,0.223,0.223,0.717
290,0.223,0.223,0.719
290,0.224,0.224,0.719
290,0.224,0.224,0.719
290,0.224,0.224,0.719
291,0.224,0.224,0.721
291,0.224,0.224,0.721
291,0.224,0.224,0.721
291,0.224,0.224,0.721
292,0.225,0.225,0.723
292,0.225,0.225,0.723
292,0.225,0.225,0.723
293,0.225,0.225,0.725
293,0.225,0.225,0.725
293,0.225,0.225,0.725
293,0.225,0.225,0.725
293,0.225,0.225,0.725
293,0.226,0.226,0.727
293,0.226,0.226,0.727
293,0.226,0.226,0.727
293,0.226,0.226,0.727
294,0.226,0.226,0.729
294,0.226,0.226,0.729
294,0.226,0.226,0.729
294,0.227,0.227,0.729
295,0.227,0.227,0.731
295,0.227,0.227,0.731
295,0.227,0.227,0.731
296,0.227,0.227,0.733
296,0.227,0.227,0.733
296,0.227,0.227,0.733
297,0.227,0.227,0.736
297,0.228,0.228,0.736
297,0.228,0.228,0.736
297,0.228,0.228,0.736
297,0.228,0.228,0.736
298,0.228,0.228,0.738
298,0.228,0.228,0.738
298,0.228,0.228,0.738
298,0.229,0.229,0.738
298,0.229,0.229,0.740
298,0.229,0.229,0.740
298,0.229,0.229,0.740
298,0.229,0.229,0.740
299,0.229,0.229,0.742
299,0.229,0.229,0.742
299,0.230,0.230,0.742
299,0.230,0.230,0.742
300,0.230,0.230,0.744
300,0.230,0.230,0.744
300,0.230,0.230,0.744
300,0.230,0.230,0.744
300,0.230,0.230,0.744
301,0.231,0.231,0.746
301,0.231,0.231,0.746
301,0.231,0.231,0.746
301,0.231,0.231,0.746
302,0.231,0.231,0.748
302,0.231,0.231,0.748
302,0.231,0.231,0.748
303,0.232,0.232,0.750
303,0.232,0.232,0.750
303,0.232,0.232,0.750
303,0.232,0.232,0.752
303,0.232,0.232,0.752
303,0.232,0.232,0.752
303,0.232,0.232,0.752
304,0.232,0.232,0.754
304,0.233,0.233,0.754
304,0.233,0.233,0.754
304,0.233,0.233,0.754
305,0.233,0.233,0.756
305,0.233,0.233,0.756
305,0.233,0.233,0.756
305,0.233,0.233,0.756
306,0.234,0.234,0.758
306,0.234,0.234,0.758
306,0.234,0.234,0.758
307,0.234,0.234,0.760
307,0.234,0.234,0.760
307,0.234,0.234,0.760
307,0.234,0.234,0.760
307,0.234,0.234,0.760
308,0.235,0.235,0.762
308,0.235,0.235,0.762
308,0.235,0.235,0.762
308,0.235,0.235,0.762
308,0.235,0.235,0.762
308,0.235,0.235,0.764
308,0.235,0.235,0.764
308,0.236,0.236,0.764
308,0.236,0.236,0.764
308,0.236,0.236,0.764
309,0.236,0.236,0.767
309,0.236,0.236,0.767
309,0.236,0.236,0.767
309,0.236,0.236,0.767
310,0.236,0.236,0.769
310,0.237,0.237,0.769
310,0.237,0.237,0.769
310,0.237,0.237,0.769
311,0.237,0.237,0.771
311,0.237,0.237,0.771
311,0.237,0.237,0.771
311,0.237,0.237,0.771
312,0.238,0.238,0.773
312,0.238,0.238,0.773
312,0.238,0.238,0.773
312,0.238,0.238,0.773
313,0.238,0.238,0.775
313,0.238,0.238,0.775
