Force (N),Position (mm),Strain (%),Stress (MPa)
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.47,5.47,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.48,5.48,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.49,5.49,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.50,5.50,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.51,5.51,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.52,5.52,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.77
11800,5.53,5.53,8.77
11800,5.53,5.53,8.77
11800,5.53,5.53,8.77
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.53,5.53,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.77
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.54,5.54,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.76
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.55,5.55,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.77
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.56,5.56,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.76
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.57,5.57,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.76
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.58,5.58,8.77
11800,5.59,5.59,8.76
11800,5.59,5.59,8.76
11800,5.59,5.59,8.76
11800,5.59,5.59,8.76
11800,5.59,5.59,8.76
11800,5.59,5.59,8.76
11800,5.59,5.59,8.76
11800,5.59,5.59,8.76
11800,5.59,5.59,8.76
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.59,5.59,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
11800,5.60,5.60,8.77
